FL_Test | INFO flwr 2024-04-22 18:27:48,539 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:02:30,917 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:02:30,917 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:02:30,917 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:03:13,171 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:03:13,224 | server.py:238 | aggregate_fit: received 0 results and 3 failures
FL_Test | INFO flwr 2024-05-21 21:04:28,923 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:04:28,935 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:04:28,937 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:04:28,937 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:04:32,481 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:04:32,481 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:04:32,482 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:04:32,482 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:04:40,242 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:04:40,699 | server.py:238 | aggregate_fit: received 2 results and 1 failures
FL_Test | INFO flwr 2024-05-21 21:05:03,565 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:05:03,584 | server.py:190 | aggregate_evaluate: received 2 results and 1 failures
FL_Test | INFO flwr 2024-05-21 21:05:03,584 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:05:03,584 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:06:04,180 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:06:04,188 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:06:04,189 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:06:04,190 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:06:08,685 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:06:08,685 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:06:08,685 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:06:08,685 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:06:18,167 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:06:18,571 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:06:18,572 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:06:18,633 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:06:18,634 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:06:18,634 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:06:18,634 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:06:19,043 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:06:19,044 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:06:19,108 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:06:19,108 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:06:19,108 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:06:19,109 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:06:19,591 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:06:19,591 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:06:19,652 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:06:19,652 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:06:19,652 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:06:19,653 | server.py:489 | Run finished 3 rounds in 10.97s
FL_Test | INFO flwr 2024-05-21 21:06:19,654 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:06:19,654 | server.py:494 | 	('\tround 1: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:06:19,654 | server.py:494 | 	 '\tround 2: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:06:19,654 | server.py:494 | 	 '\tround 3: 36.04365158081055\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:06:19,654 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:06:19,654 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:06:19,655 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:06:19,655 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:06:19,655 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:06:19,655 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:06:19,655 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:06:19,655 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:06:19,656 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:07:18,405 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:07:18,413 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:07:18,414 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:07:18,414 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:07:22,578 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:07:22,579 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:07:22,579 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:07:22,579 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:07:22,579 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:07:22,608 | server.py:238 | aggregate_fit: received 0 results and 1 failures
FL_Test | INFO flwr 2024-05-21 21:09:19,617 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:09:19,634 | server.py:190 | aggregate_evaluate: received 0 results and 1 failures
FL_Test | INFO flwr 2024-05-21 21:09:19,635 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:09:19,635 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:13:57,924 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:13:57,934 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:13:57,934 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:13:57,935 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:14:56,736 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:14:56,743 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:14:56,743 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:14:56,743 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:17:40,166 | app.py:150 | Starting Flower server, config: num_rounds=1, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:17:40,177 | app.py:163 | Flower ECE: gRPC server running (1 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:17:40,177 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:17:40,178 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:18:45,371 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:18:45,381 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:18:45,381 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:18:45,381 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:19:22,923 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:19:22,933 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:19:22,933 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:19:22,933 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:19:28,009 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:19:28,009 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:19:28,009 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:19:28,009 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:19:28,010 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:19:28,168 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:19:28,168 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:19:28,196 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:19:28,196 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:19:28,197 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:19:28,197 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:19:28,324 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:19:28,324 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:19:28,356 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:19:28,356 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:19:28,356 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:19:28,356 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:19:28,484 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:19:28,485 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:19:28,511 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:19:28,512 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:19:28,512 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:19:28,512 | server.py:489 | Run finished 3 rounds in 0.50s
FL_Test | INFO flwr 2024-05-21 21:19:28,513 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:19:28,514 | server.py:494 | 	('\tround 1: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:19:28,514 | server.py:494 | 	 '\tround 2: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:19:28,514 | server.py:494 | 	 '\tround 3: 36.04365158081055\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:19:28,514 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:19:28,514 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:19:28,514 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:19:28,514 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:19:28,515 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:19:28,515 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:19:28,515 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:19:28,515 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:19:28,515 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:20:15,166 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:20:15,174 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:20:15,174 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:20:15,176 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:20:40,478 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:20:40,478 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:20:40,478 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:20:40,479 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:20:40,479 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:20:40,630 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:20:40,631 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:20:40,675 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:20:40,675 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:20:40,675 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:20:40,676 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:20:40,838 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:20:40,839 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:20:40,875 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:20:40,875 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:20:40,875 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:20:40,875 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:20:40,989 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:20:40,989 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:20:41,032 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:20:41,032 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:20:41,032 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:20:41,033 | server.py:489 | Run finished 3 rounds in 0.55s
FL_Test | INFO flwr 2024-05-21 21:20:41,034 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:20:41,034 | server.py:494 | 	('\tround 1: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:20:41,034 | server.py:494 | 	 '\tround 2: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:20:41,034 | server.py:494 | 	 '\tround 3: 36.04365158081055\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:20:41,034 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:20:41,034 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:20:41,035 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:20:41,035 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:20:41,035 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:20:41,035 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:20:41,035 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:20:41,035 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:20:41,035 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:22:28,285 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:22:28,294 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:22:28,294 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:22:28,294 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:22:46,013 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:22:46,014 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:22:46,014 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:22:46,014 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:22:46,014 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:22:46,181 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:22:46,182 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:22:46,229 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:22:46,229 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:22:46,229 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:22:46,229 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:22:46,362 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:22:46,362 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:22:46,399 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:22:46,399 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:22:46,399 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:22:46,399 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:22:46,580 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:22:46,580 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:22:46,624 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:22:46,624 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:22:46,625 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:22:46,625 | server.py:489 | Run finished 3 rounds in 0.61s
FL_Test | INFO flwr 2024-05-21 21:22:46,626 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:22:46,626 | server.py:494 | 	('\tround 1: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:22:46,626 | server.py:494 | 	 '\tround 2: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:22:46,626 | server.py:494 | 	 '\tround 3: 36.04365158081055\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:22:46,626 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:22:46,626 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:22:46,627 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:22:46,627 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:22:46,627 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:22:46,627 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:22:46,627 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:22:46,627 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:22:46,627 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:23:28,722 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:23:28,731 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:23:28,731 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:23:28,732 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:23:38,747 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:23:38,747 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:23:38,747 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:23:38,748 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:23:47,387 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:23:47,856 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:23:47,857 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:23:47,945 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:23:47,946 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:23:47,946 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:23:47,946 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:23:48,300 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:23:48,300 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:23:48,395 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:23:48,395 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:23:48,396 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:23:48,396 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:23:48,791 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:23:48,791 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:23:48,836 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:23:48,836 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:23:48,837 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:23:48,837 | server.py:489 | Run finished 3 rounds in 10.09s
FL_Test | INFO flwr 2024-05-21 21:23:48,837 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:23:48,837 | server.py:494 | 	('\tround 1: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:23:48,837 | server.py:494 | 	 '\tround 2: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	 '\tround 3: 36.04365158081055\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
